Placa;Renavam;Status;Nome Empresa;Nome Consórcio;Número Célula;Número Ordem;Cor;Tipo Veículo;Tipo Cadastro;Padrão Veículo;Tipo Pneu;Padrão Serviço;Número Chassi;Ano Chassi;Modelo Chassi;Modelo Carroceria;Ano Carroceria;Potência Motor;Localização Motor;Tipo Câmbio;Tipo Suspensão;Largura Porta Dianteira Esquerda;Largura Porta Dianteira Direita;Largura Porta Central Esquerda;Largura Porta Central Direita;Largura Porta Traseira Esquerda;Largura Porta Traseira Direita;Quantidade Assentos;Peso Veiculo;Capacidade Tanque1;Capacidade Tanque2;Largura Antes Roleta;Largura Apos Roleta;Comprimento Antes Roleta;Comprimento Apos Roleta;Largura Area Deficientes;Comprimento Area Deficientes;Quantidade Portas Esquerda;Quantidade Portas Direita;Quantidade de Elevador;Quantidade de Wifi;Quantidade de Ar condicionado;Quantidade de TV;Quantidade de GPS;Quantidade de Câmera;Quantidade de Validadores;Quantidade de Roleta eletronica;Quantidade de Suporte de bicicleta
HIJ7143;00178394319;Baixado;RIT: 3 - Célula: 6 - VIAÇÃO SANTA EDWIGES LTDA;METROPOLITANO DE TRANSPORTES;6;69184;Vermelho;Meio Pesado;Metropolitano;Medio;;Comercial;9532882W9AR007524;2009;Volkswagen 15.190eod;Mascarello granmidi;2010;185;Dianteiro;Manual;Molas;0;81;0;105;0;0;32;15000;275;0;95;60;90;531;80;120;0;2;1;0;0;0;0;3;1;1;0
HBG0544;00309532426;Baixado;RIT: 3 - Célula: 1 - VIAÇÃO NOVO RETIRO LTDA;METROPOLITANO DE TRANSPORTES;1;88163;Azul;Medio;Metropolitano;Medio;;Comercial;9BYC51A1ABC001263;2011;Agrale ma 15.0;Mascarello granmidi;2011;185;Dianteiro;Manual;Molas;;80;;0;;100;32;15000;300;;100;80;60;630;80;120;0;2;1;0;0;0;0;0;0;1;0
HGJ1622;00231345771;Aprovado;RIT: 3 - Célula: 5 - TURILESSA LTDA;METROPOLITANO DE TRANSPORTES;5;25E11;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM384078AB724520;2010;Mbb of1722m;Induscar apache u;2010;218;Central;Manual;Molas;0;110;0;110;0;110;38;17000;300;0;60;65;100;822;80;120;0;3;1;0;0;0;0;3;1;1;0
HFC9942;00928074870;Baixado;RIT: 2 - Célula: 3 - LAGUNA AUTO ÔNIBUS LTDA;UNIMINAS;3;23021;Vermelho;Leve;Metropolitano;Midi;;Comercial;9BM3840677B542412;2007;Mbb of1418;Induscar apache u;2007;177;Dianteiro;Manual;Molas;;90;;0;;110;36;14000;300;;65;65;150;590;90;100;0;2;1;0;0;0;0;0;0;1;0
HBZ6D24;00258486937;Aprovado;RIT: 5 - Célula: 6 - TURILESSA LTDA;LINHA VERDE;6;25E57;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM384078AB741725;2010;Mbb of1722m;Marcopolo torino u;2010;218;Dianteiro;Manual;Molas;0;110;0;110;0;110;38;17000;300;0;60;65;100;822;80;120;0;3;1;0;0;0;0;3;1;1;0
HHL4573;00381395995;Baixado;RIT: 3 - Célula: 1 - VIAÇÃO NOVO RETIRO LTDA;METROPOLITANO DE TRANSPORTES;1;88193;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BVT5T528CE400285;2011;Volvo b270f euro v;Mascarello gran via;2012;260;Dianteiro;Manual;Molas;;100;;0;;110;42;16000;300;;90;60;200;720;90;120;0;2;1;0;0;0;0;4;1;1;0
HBZ6785;00271989580;Aprovado;RIT: 6 - Célula: 1 - SARITUR - SANTA RITA TRANSPORTE URBANO E RODOVIÁRIO LTDA.;ESMERALDAS NEVES;1;90435;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM384078BB756143;2010;Mbb of1722m;Marcopolo torino u;2011;218;Dianteiro;Manual;Molas;0;110;0;110;0;110;38;17000;300;0;60;65;100;822;80;120;0;3;1;0;0;0;0;3;1;1;0
HBG5859;00861895240;Baixado;RIT: 7 - Célula: 2 - RIACHO TRANSPORTES LTDA (BELOMONTE);CIDADE INDUSTRIAL;2;97036;Azul;Pesado;Metropolitano;Padron;;Comercial;9BM3840785B436327;2005;Mbb of1722m;Marcopolo torino u;2005;218;Dianteiro;Manual;Molas;;97;;;;93;43;17000;300;;90;60;204;760;80;103;0;2;0;0;0;0;0;4;1;1;0
HBZ6958;00274392623;Aprovado;RIT: 6 - Célula: 1 - SARITUR - SANTA RITA TRANSPORTE URBANO E RODOVIÁRIO LTDA.;ESMERALDAS NEVES;1;90438;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM384078BB756073;2010;Mbb of1722m;Marcopolo torino u;2011;218;Dianteiro;Manual;Molas;0;110;0;110;0;110;38;17000;300;0;60;65;100;822;80;120;0;3;1;0;0;0;0;3;1;1;0
GXM0756;00936728027;Baixado;RIT: 4 - Célula: 1 - TERRITORIAL TRANSPORTES E EMPREENDIMENTOS LTDA;ESTRADA REAL;1;30118;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BWRL82W67R729288;2007;Volkswagen 17.230eod;Induscar apache u;2007;225;Dianteiro;Manual;Molas;;110;;110;;110;38;17000;300;;110;65;130;830;90;120;0;3;0;0;0;0;0;0;0;1;0
HLN4889;00280943105;Aprovado;RIT: 6 - Célula: 1 - SARITUR - SANTA RITA TRANSPORTE URBANO E RODOVIÁRIO LTDA.;ESMERALDAS NEVES;1;90441;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM384078BB757896;2010;Mbb of1722m;Neobus thunder;2011;218;Dianteiro;Manual;Molas;0;110;0;0;0;110;42;17000;300;0;60;65;100;822;80;120;0;2;1;0;0;0;0;3;1;1;0
HHL4532;00381405206;Baixado;RIT: 3 - Célula: 1 - VIAÇÃO NOVO RETIRO LTDA;METROPOLITANO DE TRANSPORTES;1;88194;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BVT5T522CE400282;2011;Volvo b270f euro v;Mascarello gran via;2012;260;Dianteiro;Manual;Molas;;95;;0;;100;42;17000;210;;60;60;145;695;80;120;0;2;1;0;0;0;0;4;1;1;0
HGJ1273;00142844667;Aprovado;RIT: 1 - Célula: 2 - TURILESSA LTDA;VIA AMAZONAS;2;25129;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM3840789B644071;2009;Mbb of1722m;Induscar apache u;2009;218;Dianteiro;Manual;Molas;;100;;0;;110;42;16000;300;;80;60;120;860;80;120;0;2;1;0;0;0;0;4;1;1;0
HBZ7558;00286972433;Aprovado;RIT: 6 - Célula: 1 - SARITUR - SANTA RITA TRANSPORTE URBANO E RODOVIÁRIO LTDA.;ESMERALDAS NEVES;1;90445;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM384078BB752250;2010;Mbb of1722m;Marcopolo torino u;2011;218;Dianteiro;Manual;Molas;0;110;0;110;0;110;38;17000;300;0;60;65;100;822;80;120;0;3;1;0;0;0;0;3;1;1;0
GXM0759;00936735520;Baixado;RIT: 4 - Célula: 1 - TERRITORIAL TRANSPORTES E EMPREENDIMENTOS LTDA;ESTRADA REAL;1;30119;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BWRL82W57R729296;2007;Volkswagen 17.230eod;Induscar apache u;2007;225;Dianteiro;Manual;Molas;;110;;110;;110;38;17000;300;;65;65;120;690;80;120;0;3;0;0;0;0;0;0;0;1;0
HBZ7J25;00307180824;Aprovado;RIT: 3 - Célula: 6 - VIAÇÃO SANTA EDWIGES LTDA;METROPOLITANO DE TRANSPORTES;6;69195;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM384078BB769258;2010;Mbb of1722m;Mascarello granmidi;2011;218;Dianteiro;Manual;Molas;0;100;0;100;0;100;38;17000;300;0;60;65;100;822;80;120;0;3;1;0;0;0;0;3;1;1;0
HBG5860;00861895649;Baixado;RIT: 7 - Célula: 2 - RIACHO TRANSPORTES LTDA (BELOMONTE);CIDADE INDUSTRIAL;2;97001;Azul;Pesado;Metropolitano;Padron;;Comercial;9BM3840785B436339;2005;Mbb of1722m;Marcopolo torino u;2005;218;Dianteiro;Manual;Molas;;90;;0;;100;43;17000;300;;60;60;110;760;80;100;0;2;0;0;0;0;0;0;0;1;0
HBZ7H45;00304831301;Aprovado;RIT: 3 - Célula: 6 - VIAÇÃO SANTA EDWIGES LTDA;METROPOLITANO DE TRANSPORTES;6;69193;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM384078BB768072;2010;Mbb of1722m;Mascarello granmidi;2011;218;Dianteiro;Manual;Molas;0;100;0;100;0;100;38;17000;300;0;60;65;100;822;80;120;0;3;1;0;0;0;0;3;1;1;0
HHL4692;00381399915;Aprovado;RIT: 3 - Célula: 1 - VIAÇÃO NOVO RETIRO LTDA;METROPOLITANO DE TRANSPORTES;1;88195;Laranja;Pesado;Metropolitano;Padron;;Comercial;9BVT5T524CE400283;2011;Volvo b270f euro v;Mascarello gran via;2012;260;Dianteiro;Manual;Molas;0;95;0;0;0;115;40;17000;300;0;60;65;100;822;80;120;0;2;1;0;0;0;0;4;1;1;0
HIM0896;00326833650;Aprovado;RIT: 6 - Célula: 1 - SARITUR - SANTA RITA TRANSPORTE URBANO E RODOVIÁRIO LTDA.;ESMERALDAS NEVES;1;90454;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM384078BB772672;2011;Mbb of1722m;Induscar apache u;2011;218;Dianteiro;Manual;Molas;0;110;0;110;0;110;38;17000;300;0;60;65;100;822;80;120;0;3;1;0;0;0;0;3;1;1;0
HGJ1260;00142822175;Aprovado;RIT: 1 - Célula: 2 - TURILESSA LTDA;VIA AMAZONAS;2;25130;Vermelho;Pesado;Metropolitano;Padron;;Comercial;;2009;Mbb of1722m;Induscar apache u;2009;218;Dianteiro;Manual;Molas;0;110;0;0;0;110;42;16000;300;0;60;65;100;822;80;120;0;2;1;0;0;0;0;3;1;1;0
HBZ1890;00172199638;Aprovado;RIT: 5 - Célula: 6 - TURILESSA LTDA;LINHA VERDE;6;25980;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM3840789B663681;2009;Mbb of1722m;Induscar apache u;2009;218;Dianteiro;Manual;Molas;0;125;0;125;0;125;37;17000;300;0;65;65;100;822;80;120;0;3;1;0;0;0;0;4;1;1;0
HCW6026;00868464520;Baixado;RIT: 7 - Célula: 2 - RIACHO TRANSPORTES LTDA (BELOMONTE);CIDADE INDUSTRIAL;2;97035;Azul;Pesado;Metropolitano;Padron;;Comercial;9BM3840786B448397;2005;Mbb of1722m;Marcopolo torino u;2006;218;Dianteiro;Manual;Molas;100;100;0;0;0;100;41;17000;300;;60;65;110;700;80;100;1;2;0;0;0;0;0;4;1;1;0
HBZ6J47;00274392534;Bloqueado;RIT: 5 - Célula: 6 - TURILESSA LTDA;LINHA VERDE;6;25E72;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM384078BB756020;2010;Mbb of1722m;Marcopolo torino u;2011;218;Dianteiro;Manual;Molas;0;110;0;110;0;110;38;16000;300;0;60;65;100;822;80;120;0;3;1;0;0;0;0;3;1;1;0
GXM0757;00936729198;Baixado;RIT: 4 - Célula: 1 - TERRITORIAL TRANSPORTES E EMPREENDIMENTOS LTDA;ESTRADA REAL;1;30120;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BWRL82W27R729952;2007;Volkswagen 17.230eod;Induscar apache u;2007;225;Dianteiro;Manual;Molas;;110;;110;;110;38;17000;300;;65;65;120;690;80;120;0;3;0;0;0;0;0;0;0;1;0
HNJ9G99;00458118613;Baixado;RIT: 2 - Célula: 2 - EMPRESA SÃO GONÇALO LTDA;UNIMINAS;2;10289;Vermelho;Medio;Metropolitano;Midi;;Comercial;9BM384067CB842017;2011;Mbb of1418;Neobus spectrum;2012;177;Dianteiro;Manual;Molas;0;110;0;0;0;110;39;14000;300;0;60;65;100;822;80;120;0;2;1;0;0;0;0;4;1;1;0
HHL4593;00381241688;Baixado;RIT: 3 - Célula: 1 - VIAÇÃO NOVO RETIRO LTDA;METROPOLITANO DE TRANSPORTES;1;88196;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BVT5T520CE400281;2011;Volvo b270f euro v;Mascarello gran via;2012;260;Dianteiro;Manual;Molas;;95;;0;;100;42;17000;210;;60;60;145;695;80;120;0;2;1;0;0;0;0;4;1;1;0
HNH8994;00457896272;Aprovado;RIT: 7 - Célula: 5 - VIAÇÃO SANTA EDWIGES LTDA;CIDADE INDUSTRIAL;5;69223;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM384078CB839321;2011;Mbb of1722m;Induscar apache u;2012;218;Dianteiro;Manual;Molas;0;110;0;110;0;110;38;17000;300;0;60;65;100;822;80;120;0;3;1;0;0;0;0;2;1;1;0
HKW5134;00153160896;Baixado;RIT: 2 - Célula: 3 - LAGUNA AUTO ÔNIBUS LTDA;UNIMINAS;3;23040;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM3840789B658309;2009;Mbb of1722m;Induscar apache u;2009;218;Dianteiro;Manual;Molas;;97;;;;112;43;17000;300;;80;51;135;810;80;127;0;2;1;0;0;0;0;4;1;1;0
HNH9207;00456705767;Aprovado;RIT: 7 - Célula: 5 - VIAÇÃO SANTA EDWIGES LTDA;CIDADE INDUSTRIAL;5;69224;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM384078CB839952;2011;Mbb of1722m;Induscar apache u;2012;218;Dianteiro;Manual;Molas;0;110;0;110;0;110;38;17000;300;0;60;65;100;822;80;120;0;3;1;0;0;0;0;2;1;1;0
GXM0762;00937334685;Baixado;RIT: 4 - Célula: 1 - TERRITORIAL TRANSPORTES E EMPREENDIMENTOS LTDA;ESTRADA REAL;1;30121;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BWRL82W57R729315;2007;Volkswagen 17.230eod;Induscar apache u;2007;225;Dianteiro;Manual;Molas;;110;;110;;110;38;17000;300;;65;65;120;690;80;120;0;3;0;0;0;0;0;0;0;1;0
RTL5H26;01285297455;Aprovado;RIT: 3 - Célula: 2 - TRANSPORTE COLETIVO JUATUBA LTDA;METROPOLITANO DE TRANSPORTES;2;85148;Verde;Medio;Metropolitano;Padron;;Comercial executivo;9BM384065BM193163;2020;Mbb of1724 euro v;Marcopolo torino u;2021;238;Dianteiro;Manual;Molas;0;110;0;110;0;0;39;17000;300;0;85;65;100;822;80;120;0;2;1;0;0;0;0;4;1;1;0
HKW5491;00174642210;Baixado;RIT: 2 - Célula: 3 - LAGUNA AUTO ÔNIBUS LTDA;UNIMINAS;3;23041;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM384078AB674621;2009;Mbb of1722m;Induscar apache u;2010;218;Dianteiro;Manual;Molas;;110;;110;;110;37;17000;300;;100;65;160;720;85;130;0;3;1;0;0;0;0;0;0;1;0
OPE4G21;00506721485;Aprovado;RIT: 6 - Célula: 1 - SARITUR - SANTA RITA TRANSPORTE URBANO E RODOVIÁRIO LTDA.;ESMERALDAS NEVES;1;90464;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM384078DB882000;2012;Mbb of1721;Induscar apache u;2013;218;Dianteiro;Manual;Molas;0;110;0;110;0;110;38;17000;300;0;60;65;100;822;80;120;0;3;1;0;0;0;0;3;1;1;0
HGJ1264;00142828564;Aprovado;RIT: 1 - Célula: 2 - TURILESSA LTDA;VIA AMAZONAS;2;25131;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM3840789B644072;2009;Mbb of1722m;Induscar apache u;2009;218;Dianteiro;Manual;Molas;0;110;0;0;0;110;42;16000;300;0;60;65;100;822;80;120;0;2;1;0;0;0;0;4;1;1;0
OWZ1652;00996988106;Aprovado;RIT: 1 - Célula: 1 - ELDORADO TRANSPORTES LTDA;VIA AMAZONAS;1;77052;Vermelho;Medio;Metropolitano;Medio;;Comercial;9bm384065eb940709;2013;Mbb of1721;Induscar apache u;2013;208;Dianteiro;Manual;AR;0;110;0;0;0;123;43;17000;300;;65;65;100;822;80;120;0;2;1;0;0;0;0;3;1;1;0
GVQ1462;00824548949;Baixado;RIT: 3 - Célula: 2 - TRANSPORTE COLETIVO JUATUBA LTDA;METROPOLITANO DE TRANSPORTES;2;36007;Azul;Pesado;Metropolitano;Padron;;Comercial;9BM3840733B359253;2003;Mbb of1721 euro v;Marcopolo torino u;2003;211;Dianteiro;Manual;Molas;;100;;110;;110;37;17000;300;;100;65;150;710;85;100;0;3;1;0;0;0;0;0;0;1;0
OWZ1660;00996984968;Aprovado;RIT: 1 - Célula: 1 - ELDORADO TRANSPORTES LTDA;VIA AMAZONAS;1;77053;Vermelho;Medio;Metropolitano;Medio;;Comercial;9bm384065eb940190;2013;Mbb of1721;Induscar apache u;2013;208;Dianteiro;Automático;AR;-;110;-;-;-;123;43;17000;300;;65;65;100;822;80;140;0;2;1;0;0;0;0;0;1;1;0
GXM0763;00937932353;Baixado;RIT: 4 - Célula: 1 - TERRITORIAL TRANSPORTES E EMPREENDIMENTOS LTDA;ESTRADA REAL;1;30122;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BWRL82W17R729134;2007;Volkswagen 17.230eod;Induscar apache u;2007;225;Dianteiro;Manual;Molas;;110;;110;;110;38;17000;300;;100;65;100;720;85;125;0;3;1;0;0;0;0;3;1;1;0
OPG1H15;00508369118;Aprovado;RIT: 2 - Célula: 2 - EMPRESA SÃO GONÇALO LTDA;UNIMINAS;2;10283;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM384078CB877128;2012;Mbb of1721;Neobus mega u;2012;208;Dianteiro;Manual;Molas;0;110;0;110;0;110;42;17000;300;0;60;65;100;822;80;120;0;3;1;0;0;0;0;4;1;1;0
PXF4C99;01074785050;Aprovado;RIT: 4 - Célula: 1 - TERRITORIAL TRANSPORTES E EMPREENDIMENTOS LTDA;ESTRADA REAL;1;30726;Vermelho;Medio;Metropolitano;Medio;;Comercial;9BM384078FB013174;2015;Mbb of1721 euro v;Induscar apache u;2015;208;Dianteiro;Manual;Molas;0;110;0;110;0;110;38;16000;300;0;60;65;100;822;80;120;0;3;1;0;0;0;0;4;1;1;0
HGJ1263;00142827487;Aprovado;RIT: 1 - Célula: 2 - TURILESSA LTDA;VIA AMAZONAS;2;25132;Azul;Pesado;Metropolitano;Padron;;Comercial;9BM3840789B644050;2009;Mbb of1722m;Induscar apache u;2009;218;Dianteiro;Manual;Molas;0;110;0;0;0;110;42;16000;300;0;60;65;100;822;80;120;0;2;1;0;0;0;0;0;0;1;0
SJI9G46;01367899912;Aprovado;RIT: 5 - Célula: 2 - EXPRESSO UNIR LTDA;LINHA VERDE;2;14300;Vermelho;Pesado;Metropolitano;Medio;;Comercial;9BM384055RB329016;2023;Mbb of1721;Marcopolo torino u;2023;208;Dianteiro;Manual;Molas;0;90;0;90;0;0;40;17000;300;0;100;85;100;521;80;120;0;2;1;0;0;0;0;4;1;1;0
GVQ1444;00824467531;Baixado;RIT: 3 - Célula: 2 - TRANSPORTE COLETIVO JUATUBA LTDA;METROPOLITANO DE TRANSPORTES;2;85010;Azul;Leve;Metropolitano;Midi;;Comercial;9BM3840673B360774;2003;Mbb of1417;Ciferal citmax u;2003;170;Dianteiro;Manual;Molas;;70;;0;;100;37;14000;300;;60;60;160;640;80;100;0;2;0;0;0;0;0;0;0;1;0
PXF2G14;01074707424;Aprovado;RIT: 5 - Célula: 3 - GÁVEA TRANSPORTES E EMPREENDIMENTOS LTDA;LINHA VERDE;3;29380;Vermelho;Medio;Metropolitano;Medio;;Comercial;9BM384078FB015482;2015;Mbb of1721 euro v;Induscar apache u;2015;208;Dianteiro;Manual;Molas;0;110;0;110;0;110;38;16000;300;0;60;65;100;822;80;120;0;3;1;0;0;0;0;4;1;1;0
HKW5490;00174640480;Baixado;RIT: 2 - Célula: 3 - LAGUNA AUTO ÔNIBUS LTDA;UNIMINAS;3;23042;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM384078AB674630;2009;Mbb of1722m;Induscar apache u;2010;218;Dianteiro;Manual;Molas;;110;;110;;110;37;16000;218;;65;65;160;720;85;130;0;3;1;0;0;0;0;4;1;1;0
PXF2H40;01074674410;Aprovado;RIT: 5 - Célula: 3 - GÁVEA TRANSPORTES E EMPREENDIMENTOS LTDA;LINHA VERDE;3;29381;Vermelho;Medio;Metropolitano;Medio;;Comercial;9BM384078FB013202;2015;Mbb of1721 euro v;Induscar apache u;2015;208;Dianteiro;Manual;Molas;0;110;0;110;0;110;38;16000;300;0;60;65;100;822;80;120;0;3;1;0;0;0;0;4;1;1;0
PXF2H18;01074670512;Aprovado;RIT: 5 - Célula: 3 - GÁVEA TRANSPORTES E EMPREENDIMENTOS LTDA;LINHA VERDE;3;29382;Vermelho;Medio;Metropolitano;Medio;;Comercial;9BM384078FB013525;2015;Mbb of1721 euro v;Induscar apache u;2015;208;Dianteiro;Manual;Molas;0;110;0;110;0;110;38;16000;300;0;60;65;100;822;80;120;0;3;1;0;0;0;0;4;1;0;0
HBG0562;00312706065;Baixado;RIT: 3 - Célula: 1 - VIAÇÃO NOVO RETIRO LTDA;METROPOLITANO DE TRANSPORTES;1;88181;Azul;Pesado;Metropolitano;Padron;;Comercial;9BM384078BB768016;2010;Mbb of1721 euro v;Mascarello granmidi;2011;218;Dianteiro;Manual;Molas;;97;;;;100;42;17000;210;;80;65;120;780;80;120;0;2;1;0;0;0;0;4;1;1;0
PXF2F76;01074666477;Aprovado;RIT: 5 - Célula: 3 - GÁVEA TRANSPORTES E EMPREENDIMENTOS LTDA;LINHA VERDE;3;29383;Vermelho;Medio;Metropolitano;Medio;;Comercial;9BM384078FB013017;2015;Mbb of1721 euro v;Induscar apache u;2015;208;Dianteiro;Manual;Molas;0;110;0;110;0;110;38;16000;300;0;60;65;100;822;80;120;0;3;1;0;0;0;0;4;1;1;0
GXM0767;00937335690;Baixado;RIT: 4 - Célula: 1 - TERRITORIAL TRANSPORTES E EMPREENDIMENTOS LTDA;ESTRADA REAL;1;30117;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BWRL82WX7R729214;2007;Volkswagen 17.230eod;Induscar apache u;2007;225;Dianteiro;Manual;Molas;;110;;110;;110;38;17000;150;;65;65;120;690;80;120;0;3;1;0;0;0;0;4;1;1;0
PXF2G17;01074708137;Aprovado;RIT: 4 - Célula: 1 - TERRITORIAL TRANSPORTES E EMPREENDIMENTOS LTDA;ESTRADA REAL;1;30734;Vermelho;Medio;Metropolitano;Medio;;Comercial;9BM384078FB014505;2015;Mbb of1721 euro v;Induscar apache u;2015;208;Dianteiro;Manual;Molas;0;110;0;110;0;110;38;16000;300;0;60;65;100;822;80;120;0;3;1;0;0;0;0;4;1;1;0
HGJ1265;00142832766;Baixado;RIT: 1 - Célula: 2 - TURILESSA LTDA;VIA AMAZONAS;2;25128;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM3840789B644070;2009;Mbb of1722m;Induscar apache u;2009;218;Dianteiro;Manual;Molas;;110;;0;;110;42;16000;300;;60;60;160;690;80;125;0;2;1;0;0;0;0;0;0;0;0
OVO0F31;00993057888;Aprovado;RIT: 3 - Célula: 5 - TURILESSA LTDA;METROPOLITANO DE TRANSPORTES;5;25F06;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM384078EB939023;2013;Mbb of1722m;Induscar apache u;2014;218;Dianteiro;Manual;Molas;0;110;0;110;0;110;42;17000;300;0;60;65;100;822;80;120;0;3;1;0;0;0;0;3;1;1;0
HGJ1276;00142849464;Aprovado;RIT: 1 - Célula: 2 - TURILESSA LTDA;VIA AMAZONAS;2;25134;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM3840789B644039;2009;Mbb of1722m;Induscar apache u;2009;218;Dianteiro;Manual;Molas;0;110;0;0;0;110;42;16000;300;0;60;65;100;822;80;125;0;2;1;0;0;0;0;4;1;1;0
OVQ6C90;00994006470;Aprovado;RIT: 3 - Célula: 5 - TURILESSA LTDA;METROPOLITANO DE TRANSPORTES;5;25F07;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM384078EB939051;2013;Mbb of1722m;Induscar apache u;2014;218;Dianteiro;Manual;Molas;0;110;0;110;0;110;42;17000;300;0;60;65;100;822;80;120;0;3;1;0;0;0;0;3;1;1;0
HGJ1275;00142846856;Aprovado;RIT: 1 - Célula: 2 - TURILESSA LTDA;VIA AMAZONAS;2;25135;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM3840789B644043;2009;Mbb of1722m;Induscar apache u;2009;218;Dianteiro;Manual;Molas;0;90;0;0;0;110;42;17000;300;0;65;65;100;822;80;120;0;2;1;0;0;0;0;4;1;1;0
OVO0F32;00993057993;Aprovado;RIT: 3 - Célula: 5 - TURILESSA LTDA;METROPOLITANO DE TRANSPORTES;5;25F08;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM384078EB936732;2013;Mbb of1722m;Induscar apache u;2014;218;Dianteiro;Manual;Molas;0;110;0;110;0;110;42;17000;300;0;60;65;100;822;80;120;0;3;1;0;0;0;0;3;1;1;0
OVQ6F10;00994402970;Aprovado;RIT: 6 - Célula: 1 - SARITUR - SANTA RITA TRANSPORTE URBANO E RODOVIÁRIO LTDA.;ESMERALDAS NEVES;1;90522;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM384078EB935545;2013;Mbb of1722m;Induscar apache u;2014;218;Dianteiro;Manual;Molas;0;110;0;110;0;110;42;17000;300;0;60;65;100;822;80;120;0;3;1;0;0;0;0;3;1;1;0
GZV3331;00832853968;Baixado;RIT: 3 - Célula: 2 - TRANSPORTE COLETIVO JUATUBA LTDA;METROPOLITANO DE TRANSPORTES;2;36015;Laranja;Pesado;Metropolitano;Padron;;Comercial;9BM3840784B385542;2004;Mbb of1722m;Marcopolo torino u;2004;220;Dianteiro;Manual;Molas;;70;;0;;70;43;17000;300;;60;60;115;700;90;90;0;2;0;0;0;0;0;0;0;1;0
OVO1G61;00994402902;Aprovado;RIT: 6 - Célula: 1 - SARITUR - SANTA RITA TRANSPORTE URBANO E RODOVIÁRIO LTDA.;ESMERALDAS NEVES;1;90523;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM384078EB938613;2013;Mbb of1722m;Induscar apache u;2014;218;Dianteiro;Manual;Molas;0;110;0;110;0;110;42;17000;300;0;60;65;100;822;80;120;0;3;1;0;0;0;0;3;1;1;0
HGJ1277;00142850985;Aprovado;RIT: 1 - Célula: 2 - TURILESSA LTDA;VIA AMAZONAS;2;25136;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM3840789B644048;2009;Mbb of1722m;Induscar apache u;2009;218;Dianteiro;Manual;Molas;0;110;0;0;0;110;42;16000;300;0;60;65;100;822;80;120;0;2;1;0;0;0;0;0;0;1;0
OVO1G64;00994402856;Aprovado;RIT: 3 - Célula: 5 - TURILESSA LTDA;METROPOLITANO DE TRANSPORTES;5;25F11;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM384078EB935419;2013;Mbb of1722m;Induscar apache u;2014;218;Dianteiro;Manual;Molas;0;110;0;110;0;110;42;17000;300;0;60;65;100;822;80;120;0;3;1;0;0;0;0;3;1;1;0
GXM0779;00944501958;Baixado;RIT: 4 - Célula: 1 - TERRITORIAL TRANSPORTES E EMPREENDIMENTOS LTDA;ESTRADA REAL;1;30127;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM3840788B562682;2007;Mbb of1722m;Induscar apache u;2008;218;Dianteiro;Manual;Molas;;110;;110;;110;38;17000;150;;65;65;140;700;80;120;0;3;1;0;0;0;0;0;0;1;0
